traffic_volume,weather,speed,accident,congestion_level
186,fog,63.2275,0,low
1362,rain,38.2742,0,medium
1228,clear,59.2612,0,medium
1075,clear,69.0416,0,medium
889,clear,72.0825,0,medium
1758,rain,32.4777,0,high
1228,clear,64.8842,0,medium
746,rain,62.3825,0,medium
775,clear,76.3622,0,medium
1932,fog,19.4652,0,high
684,clear,80.3527,0,medium
759,clear,76.1253,0,medium
318,clear,97.4657,0,low
1823,clear,50.68,0,high
1329,clear,62.3664,0,medium
1220,clear,60.6799,0,medium
1312,clear,63.5238,0,medium
1679,rain,35.3931,0,high
728,clear,82.662,0,medium
306,clear,102.2399,0,low
630,clear,83.7257,0,medium
589,clear,87.649,0,low
162,fog,72.6921,0,low
678,rain,58.8548,0,medium
950,clear,68.8808,0,medium
1798,clear,41.6171,0,high
1385,rain,45.7962,0,medium
504,clear,86.0742,0,low
1948,fog,23.7317,0,high
1929,fog,23.7244,0,high
438,clear,78.3875,0,low
1970,clear,41.8408,0,high
1010,rain,50.899,0,medium
1951,clear,50.9404,0,high
222,rain,74.5836,0,low
554,clear,75.5753,0,low
935,fog,45.4686,0,medium
320,clear,92.1501,0,low
1308,rain,39.7067,0,medium
135,clear,97.6578,0,low
1795,clear,49.9327,0,high
793,fog,57.7241,0,medium
1000,rain,57.4579,0,medium
941,clear,73.3975,0,medium
1302,clear,63.9914,0,medium
1941,snow,10.0,1,high
1944,clear,47.6698,0,high
1035,clear,69.3002,0,medium
508,clear,90.9651,0,low
1716,clear,44.1217,0,high
1330,clear,69.685,0,medium
338,clear,88.9432,0,low
475,clear,91.2196,0,low
605,clear,86.0208,0,medium
1977,clear,47.5639,0,high
606,clear,80.9341,0,medium
180,rain,89.7339,0,low
1058,rain,51.7649,0,medium
1519,clear,57.145,0,high
1760,clear,47.8235,0,high
1085,rain,43.0436,0,medium
461,clear,86.2347,0,low
1510,clear,58.7744,0,high
752,rain,69.4763,0,medium
1546,fog,26.5156,0,high
1706,clear,49.2259,0,high
1357,snow,20.2366,0,medium
1257,rain,45.0068,0,medium
483,snow,49.6856,0,low
1704,clear,56.7139,0,high
1370,clear,64.8093,0,medium
530,clear,77.4946,0,low
162,clear,98.2749,0,low
100,clear,96.6632,0,low
1109,clear,64.8264,0,medium
1298,clear,68.039,0,medium
157,clear,98.0397,0,low
1374,clear,59.4046,0,medium
1748,rain,29.6008,0,high
967,rain,62.2635,0,medium
1785,clear,44.2769,0,high
1343,rain,45.3418,0,medium
575,clear,85.1331,0,low
1196,clear,65.7974,0,medium
739,rain,70.1877,0,medium
839,fog,46.4809,0,medium
1346,clear,55.0055,0,medium
613,clear,85.344,0,medium
1674,fog,21.2904,0,high
1904,clear,44.9545,0,high
1319,clear,62.3848,0,medium
1293,fog,40.2094,0,medium
963,clear,67.3753,0,medium
596,fog,55.8287,1,low
251,clear,92.9753,0,low
842,rain,57.1457,0,medium
1000,clear,65.1449,0,medium
1858,clear,43.0026,0,high
1312,snow,32.1475,0,medium
1103,clear,68.3406,0,medium
177,snow,65.1164,1,low
1416,fog,26.3579,1,high
1736,rain,39.8485,0,high
1217,clear,66.1922,0,medium
503,clear,79.2411,0,low
1518,clear,57.5931,0,high
1478,clear,46.4917,0,high
1131,clear,60.2072,0,medium
942,clear,71.9229,0,medium
1379,rain,41.2075,0,medium
1422,rain,41.2037,0,high
770,clear,72.024,0,medium
406,clear,89.2462,0,low
956,fog,39.9911,0,medium
1357,clear,58.4312,0,medium
1782,clear,47.9416,0,high
458,clear,73.629,0,low
1161,clear,69.8903,0,medium
1288,snow,26.3269,0,medium
957,clear,76.8878,0,medium
1703,clear,45.6658,0,high
1260,clear,58.6657,0,medium
1252,clear,59.9243,0,medium
290,clear,99.3604,0,low
676,rain,63.7914,0,medium
679,clear,89.2749,0,medium
1803,clear,56.7633,0,high
613,fog,60.2943,0,medium
260,clear,98.8981,0,low
298,rain,82.6453,1,low
893,clear,68.2373,0,medium
1854,rain,27.8128,0,high
849,clear,75.0396,0,medium
493,rain,70.0741,1,low
923,snow,37.5452,0,medium
686,rain,59.2647,0,medium
986,fog,48.9122,0,medium
455,snow,43.1989,0,low
1278,clear,58.0541,0,medium
266,clear,89.6229,0,low
154,clear,90.4198,0,low
380,clear,93.3614,0,low
1116,clear,68.4397,0,medium
257,clear,95.8623,0,low
1147,fog,36.0906,0,medium
1535,clear,51.9703,0,high
1135,clear,62.9167,0,medium
1671,fog,30.3427,0,high
1595,rain,38.383,0,high
474,clear,94.3529,0,low
1227,clear,72.7974,0,medium
1626,clear,62.6806,0,high
854,clear,78.2642,0,medium
488,clear,79.0206,0,low
1101,snow,29.6744,0,medium
944,fog,43.3602,0,medium
1588,clear,52.1639,0,high
861,clear,71.6656,0,medium
1496,clear,43.7409,0,high
1696,rain,34.012,0,high
645,clear,79.1699,0,medium
1154,rain,60.0899,0,medium
750,rain,58.1378,0,medium
1541,clear,51.8727,0,high
1689,fog,26.7372,0,high
1831,rain,36.9086,0,high
1758,rain,26.4876,0,high
557,fog,60.7253,0,low
1763,clear,44.0684,0,high
953,clear,60.8589,0,medium
575,fog,57.8864,0,low
1108,clear,68.3668,0,medium
435,rain,76.0385,0,low
136,clear,97.2226,0,low
809,clear,78.6251,0,medium
1664,rain,35.7247,0,high
588,clear,87.5297,0,low
226,fog,73.0962,0,low
1169,clear,63.8904,0,medium
1078,clear,61.1056,0,medium
757,rain,69.0941,0,medium
1891,clear,46.5978,0,high
772,clear,79.7542,0,medium
644,clear,80.5744,0,medium
1562,clear,58.1792,0,high
1222,rain,54.5297,0,medium
909,clear,64.9396,0,medium
355,fog,65.0397,0,low
1444,fog,26.9854,0,high
1614,clear,45.8948,0,high
552,clear,80.5552,0,low
936,clear,71.0458,0,medium
1130,clear,62.1228,0,medium
212,clear,82.2403,0,low
1904,clear,35.0415,0,high
1787,rain,47.3326,0,high
1581,clear,46.7816,0,high
866,clear,79.0483,0,medium
1286,clear,67.1776,0,medium
1239,clear,67.075,0,medium
1940,clear,46.3745,0,high
1930,clear,44.0558,0,high
696,clear,73.9961,0,medium
1368,rain,45.6268,0,medium
395,fog,61.3121,0,low
1786,clear,57.0402,0,high
455,rain,71.7325,0,low
1322,snow,17.0448,0,medium
718,clear,86.2081,0,medium
567,fog,65.4922,0,low
935,clear,81.1591,0,medium
1776,snow,11.3421,0,high
1961,clear,57.6749,0,high
170,fog,68.9992,0,low
454,clear,88.3079,0,low
1968,rain,33.4831,0,high
1425,fog,31.8672,0,high
152,fog,68.6515,0,low
1536,clear,43.674,0,high
882,clear,82.8616,0,medium
658,clear,76.8636,0,medium
271,rain,81.235,0,low
360,rain,73.098,0,low
989,clear,64.9396,0,medium
1131,fog,46.3881,1,medium
1257,fog,30.501,0,medium
1542,fog,28.1868,0,high
287,clear,93.0689,0,low
1011,clear,70.8351,0,medium
1263,clear,66.3108,0,medium
1236,rain,41.7421,0,medium
1121,clear,80.3949,0,medium
189,clear,88.1927,0,low
937,clear,72.7482,0,medium
1883,rain,38.4251,0,high
1152,snow,25.4232,0,medium
719,clear,78.9005,0,medium
417,clear,88.5782,0,low
601,rain,76.2634,0,medium
672,clear,81.589,0,medium
1468,clear,52.6723,0,high
1164,fog,36.8477,0,medium
975,rain,57.5795,0,medium
976,snow,24.6574,0,medium
821,rain,55.7668,0,medium
1602,snow,16.2571,0,high
1376,fog,36.318,0,medium
562,fog,67.3333,0,low
1441,fog,28.5797,0,high
1309,clear,57.5443,0,medium
275,clear,82.8105,0,low
491,clear,88.8631,0,low
1474,fog,32.6147,0,high
730,rain,74.1135,0,medium
253,fog,70.8938,0,low
817,rain,64.4588,0,medium
283,clear,90.0389,0,low
1520,fog,26.1851,0,high
1795,fog,24.1118,0,high
693,rain,58.0504,0,medium
1013,clear,72.4959,0,medium
1416,rain,31.163,0,high
852,clear,71.6746,0,medium
1575,clear,59.9182,0,high
1352,clear,58.3718,0,medium
113,fog,65.6027,0,low
373,clear,87.4792,0,low
998,fog,53.137,0,medium
1211,clear,53.0421,0,medium
874,fog,57.6651,0,medium
1851,clear,54.1153,0,high
1041,clear,62.4403,0,medium
1049,clear,71.8413,0,medium
1832,fog,18.7692,0,high
891,clear,76.6485,0,medium
551,clear,92.7886,0,low
403,rain,70.6653,0,low
748,snow,42.861,0,medium
458,fog,65.7645,0,low
1342,clear,59.6249,0,medium
1958,clear,37.2446,0,high
1956,fog,10.0,0,high
1264,rain,50.0921,0,medium
413,rain,74.609,0,low
266,clear,96.4959,0,low
1713,fog,30.1373,0,high
862,clear,74.9368,0,medium
1486,rain,39.6305,0,high
1215,clear,61.8298,0,medium
201,clear,95.6037,0,low
952,rain,65.2674,0,medium
667,clear,69.6243,0,medium
1084,clear,66.9462,0,medium
1108,clear,66.269,0,medium
1822,fog,16.1905,0,high
544,clear,85.5917,0,low
1876,clear,38.9072,0,high
133,clear,94.9875,0,low
1739,clear,53.1846,0,high
1461,clear,61.941,0,high
285,rain,86.1055,1,low
1932,clear,35.2175,0,high
1564,rain,34.4191,0,high
1855,clear,47.4574,0,high
666,clear,85.7788,0,medium
836,clear,78.124,0,medium
1521,clear,45.487,0,high
1420,fog,42.6609,0,high
1357,clear,52.7321,0,medium
719,fog,54.7919,0,medium
1226,fog,24.687,0,medium
569,clear,86.1815,0,low
1053,clear,70.0641,0,medium
419,rain,69.1058,0,low
614,rain,59.3684,0,medium
959,fog,48.8195,0,medium
120,clear,90.1366,0,low
602,clear,83.426,1,medium
1322,clear,61.1576,0,medium
1541,clear,50.63,0,high
1640,rain,31.0417,0,high
278,rain,74.9545,0,low
1389,clear,49.3766,0,medium
1638,clear,54.086,0,high
198,clear,89.3594,0,low
1048,clear,54.4472,0,medium
1588,rain,42.1292,0,high
850,fog,50.5739,0,medium
203,fog,64.047,0,low
720,fog,55.3651,0,medium
1616,rain,30.1759,0,high
1070,rain,45.6636,0,medium
445,clear,88.0825,0,low
1234,fog,37.2856,0,medium
324,clear,92.3123,0,low
1651,fog,26.8865,0,high
904,clear,72.6079,0,medium
500,rain,65.7035,0,low
1889,clear,47.4139,0,high
290,clear,98.9757,0,low
1940,clear,45.3791,0,high
1840,clear,52.9715,0,high
208,clear,89.4824,0,low
398,clear,80.8254,0,low
1459,clear,56.1265,0,high
950,clear,71.1314,0,medium
261,rain,81.8706,1,low
1576,snow,16.7146,0,high
265,clear,92.6454,0,low
595,clear,74.6724,0,low
550,clear,84.7827,0,low
740,fog,56.5353,0,medium
307,rain,80.1483,0,low
1556,snow,22.7404,0,high
1607,fog,23.8883,1,high
312,clear,97.6387,0,low
468,fog,55.2403,0,low
1159,rain,52.1601,0,medium
1657,clear,51.6559,0,high
1580,clear,49.2741,0,high
544,clear,81.2023,0,low
534,rain,68.1505,0,low
1853,clear,53.3033,0,high
686,rain,62.1433,0,medium
1871,rain,23.7069,0,high
1862,fog,12.1268,0,high
1692,clear,44.5113,0,high
1891,clear,41.0907,0,high
1584,fog,25.3938,0,high
1523,clear,50.7523,0,high
574,clear,78.1293,0,low
355,clear,93.6024,0,low
1936,rain,24.9536,0,high
1180,fog,31.8769,0,medium
314,fog,57.78,0,low
1937,clear,38.84,0,high
1711,clear,48.6152,0,high
1753,clear,48.0437,0,high
1963,clear,39.854,0,high
709,clear,78.1182,0,medium
759,clear,66.7839,0,medium
1459,rain,48.9592,0,high
1245,clear,68.0189,0,medium
1712,clear,53.1669,0,high
1448,rain,37.5897,0,high
1243,fog,35.5253,0,medium
236,clear,98.8279,0,low
1616,clear,46.9356,0,high
1321,rain,50.892,0,medium
1190,snow,27.9125,0,medium
1132,clear,65.2519,0,medium
1627,snow,15.0339,0,high
1429,clear,50.0218,0,high
536,clear,82.3832,0,low
1901,rain,29.2808,0,high
1235,snow,30.2261,0,medium
1286,clear,64.8067,0,medium
919,clear,72.5567,0,medium
1848,clear,37.9173,0,high
1124,clear,58.3242,0,medium
1385,clear,57.0327,0,medium
1995,clear,37.5629,0,high
1565,rain,38.5953,0,high
1115,clear,63.1897,0,medium
1902,clear,44.632,0,high
1151,clear,66.9242,0,medium
1734,rain,28.1776,0,high
1658,fog,30.0129,0,high
1255,clear,63.7064,0,medium
1707,clear,54.7347,0,high
1802,fog,17.0969,0,high
466,clear,87.7453,0,low
865,fog,45.3229,0,medium
1079,clear,64.8537,0,medium
627,rain,60.7061,0,medium
1739,snow,10.0,0,high
785,clear,77.268,0,medium
1685,fog,17.6313,0,high
1789,clear,49.9741,0,high
892,clear,77.7465,0,medium
851,fog,51.2597,0,medium
885,clear,78.0445,0,medium
1598,fog,30.185,0,high
639,fog,50.9258,0,medium
1968,rain,21.1069,0,high
512,fog,60.3669,0,low
1675,fog,26.0551,1,high
1252,snow,41.5268,0,medium
330,clear,93.1619,0,low
1792,clear,36.9457,0,high
1142,clear,72.2977,0,medium
401,clear,93.0413,0,low
109,clear,104.2923,1,low
1871,fog,25.3569,1,high
348,clear,87.8844,1,low
773,clear,74.5439,0,medium
139,clear,87.2668,0,low
1118,clear,65.6076,0,medium
826,rain,53.0699,0,medium
220,clear,90.8617,0,low
764,rain,65.5267,0,medium
1695,rain,30.0781,0,high
1565,clear,50.3347,0,high
585,clear,73.7606,0,low
1879,clear,42.283,0,high
1474,fog,37.7793,0,high
1171,rain,47.1234,0,medium
1587,clear,47.4892,0,high
189,clear,88.9122,0,low
1628,rain,33.2354,0,high
896,clear,78.0073,0,medium
844,clear,72.2311,0,medium
473,clear,85.8997,0,low
121,rain,78.1175,0,low
517,fog,60.544,1,low
222,clear,88.7282,0,low
1400,fog,28.1007,0,medium
1888,clear,55.5193,0,high
420,clear,94.5177,0,low
1230,rain,54.6542,0,medium
880,rain,57.109,0,medium
1348,clear,57.4951,0,medium
620,rain,68.79,0,medium
981,rain,41.3367,0,medium
953,clear,80.9332,0,medium
471,clear,79.4687,0,low
487,clear,89.6272,0,low
610,clear,77.4795,0,medium
948,rain,48.2313,0,medium
571,rain,60.6876,0,low
1803,clear,49.3268,0,high
599,rain,66.8211,0,low
1880,clear,30.9837,0,high
1726,clear,47.5233,0,high
1034,clear,60.8575,0,medium
404,snow,50.4198,0,low
311,clear,93.8048,0,low
1566,rain,35.3552,0,high
1533,clear,53.36,0,high
435,clear,85.2196,0,low
869,fog,47.8216,0,medium
201,clear,94.6813,0,low
1834,fog,22.545,0,high
1119,rain,43.1797,0,medium
999,fog,41.9656,0,medium
384,clear,97.0755,0,low
153,clear,96.9675,0,low
451,clear,85.6282,0,low
960,rain,60.9523,0,medium
681,rain,60.9744,0,medium
1461,snow,13.7629,0,high
336,clear,95.7039,0,low
1112,clear,60.4879,0,medium
505,clear,88.3801,0,low
1885,clear,36.5596,0,high
1206,clear,62.4044,0,medium
938,rain,59.9446,0,medium
928,clear,70.2351,0,medium
1687,clear,47.1424,0,high
1574,rain,49.4986,0,high
1562,clear,53.3259,0,high
909,clear,71.0378,0,medium
1367,clear,60.1841,0,medium
1947,clear,51.1547,0,high
1765,rain,38.4397,0,high
1580,rain,35.3738,0,high
1574,clear,59.9055,0,high
1457,clear,57.4244,0,high
854,clear,78.8775,0,medium
897,snow,30.1406,0,medium
119,clear,91.3906,0,low
676,rain,69.3342,0,medium
1936,rain,17.8392,0,high
1917,snow,10.0,0,high
1270,rain,44.067,0,medium
1987,snow,10.0,0,high
751,clear,77.8385,0,medium
532,clear,81.1627,0,low
925,rain,53.0574,0,medium
534,fog,57.7995,0,low
1344,clear,65.0248,0,medium
680,rain,64.2301,0,medium
1504,rain,44.117,1,high
1822,rain,36.1018,0,high
1136,clear,64.8973,0,medium
147,clear,89.4074,0,low
573,clear,78.5809,0,low
814,clear,73.8452,0,medium
880,clear,80.299,0,medium
871,rain,59.387,0,medium
322,clear,90.2422,0,low
722,clear,84.0089,0,medium
938,clear,66.5994,0,medium
961,rain,48.4702,0,medium
787,clear,84.7517,0,medium
1628,clear,48.8549,0,high
1752,fog,12.1738,0,high
1992,clear,39.5188,0,high
737,clear,84.3978,0,medium
1679,rain,31.8582,0,high
1363,rain,45.7124,0,medium
336,clear,90.266,0,low
1430,fog,30.2499,0,high
393,clear,91.385,0,low
923,fog,54.3645,0,medium
1440,clear,57.3957,0,high
1390,rain,45.8616,0,medium
1531,fog,21.3088,0,high
1015,fog,45.3331,0,medium
1678,fog,23.2639,0,high
1191,clear,60.6369,0,medium
1613,rain,39.63,0,high
1585,clear,44.3055,0,high
948,clear,68.423,0,medium
910,fog,49.8441,0,medium
766,clear,76.6377,0,medium
1825,fog,27.1069,1,high
460,fog,55.9651,0,low
1940,clear,46.4381,0,high
993,rain,57.4302,0,medium
225,fog,69.1075,0,low
1121,fog,38.3046,1,medium
888,rain,56.4289,0,medium
1956,clear,49.7322,0,high
1047,rain,53.721,0,medium
1146,clear,70.4878,0,medium
1148,rain,54.4437,0,medium
846,clear,80.9587,0,medium
1514,rain,30.3025,0,high
814,clear,73.5912,0,medium
1137,fog,40.8529,1,medium
786,clear,80.4916,0,medium
1317,rain,52.0145,0,medium
440,clear,81.9241,0,low
1486,snow,15.9261,0,high
889,clear,75.8164,0,medium
1923,rain,29.8273,0,high
1838,fog,22.2927,0,high
1312,snow,31.3093,0,medium
1654,clear,47.2038,0,high
139,clear,98.3517,0,low
1658,rain,33.3254,0,high
1195,fog,31.2612,0,medium
1885,clear,50.0221,0,high
1739,fog,25.5588,0,high
1116,clear,67.5802,0,medium
110,clear,92.3368,0,low
955,clear,64.4543,0,medium
1953,clear,40.9333,0,high
803,clear,72.8196,0,medium
1419,clear,53.9515,0,high
1919,snow,10.0,1,high
735,rain,51.5814,0,medium
832,clear,72.7594,0,medium
134,clear,97.0978,0,low
1974,clear,40.9967,0,high
1136,clear,70.0256,0,medium
514,rain,72.0947,0,low
417,rain,70.7909,0,low
1737,rain,41.6043,1,high
726,rain,58.0049,0,medium
421,clear,89.0597,0,low
1810,clear,35.1671,0,high
653,rain,69.2608,0,medium
1907,clear,45.3825,0,high
1313,clear,60.8915,0,medium
1183,rain,52.5885,0,medium
587,clear,86.7757,0,low
922,rain,57.182,0,medium
1752,clear,49.3459,0,high
1116,clear,64.6838,0,medium
926,clear,72.7757,0,medium
431,clear,94.821,0,low
101,clear,98.6884,0,low
1392,clear,55.8224,0,medium
480,fog,59.5556,0,low
235,clear,93.3171,0,low
1912,clear,33.2818,0,high
1353,fog,29.095,0,medium
759,fog,57.1193,0,medium
1452,clear,55.6921,0,high
499,clear,89.5676,0,low
1336,clear,61.0939,0,medium
743,rain,59.242,0,medium
1560,clear,60.0689,0,high
1100,clear,66.4516,0,medium
1964,rain,29.4152,0,high
1084,rain,47.1971,0,medium
1383,rain,46.1579,0,medium
615,snow,43.1453,0,medium
986,clear,68.9053,0,medium
1542,clear,58.3886,0,high
882,rain,59.445,0,medium
1316,clear,69.7015,0,medium
643,clear,80.4374,0,medium
693,fog,53.6846,0,medium
514,fog,66.94,0,low
1179,clear,60.7305,0,medium
392,clear,86.2676,0,low
681,clear,87.3917,0,medium
1924,rain,23.8012,0,high
890,clear,75.7392,0,medium
1521,clear,57.9516,0,high
933,clear,73.7357,0,medium
948,clear,63.462,0,medium
292,clear,84.9263,0,low
301,clear,84.2294,0,low
1200,clear,60.1339,0,medium
487,clear,87.0239,0,low
1524,rain,41.6503,0,high
1503,clear,52.4423,0,high
209,rain,70.0985,0,low
1644,rain,38.453,0,high
171,clear,83.9798,0,low
1973,clear,39.6552,0,high
1172,rain,46.108,0,medium
176,rain,81.6667,1,low
1999,clear,44.9299,0,high
1303,fog,33.5274,0,medium
1618,rain,39.7137,0,high
1484,rain,40.2652,0,high
481,clear,80.5375,0,low
1492,snow,22.4287,0,high
1732,fog,21.8353,0,high
865,fog,47.3797,0,medium
1808,clear,51.3792,0,high
1505,fog,23.9416,0,high
1145,rain,50.9513,0,medium
716,clear,80.7337,0,medium
1526,clear,49.3822,0,high
1723,rain,28.408,0,high
553,rain,71.2255,0,low
1394,clear,60.2195,0,medium
1643,clear,47.8174,0,high
940,clear,69.8531,0,medium
544,clear,94.5349,0,low
1742,clear,42.6609,0,high
1256,clear,65.3633,0,medium
579,fog,55.0231,0,low
1491,clear,45.2184,0,high
1328,clear,60.0419,0,medium
212,rain,72.6917,0,low
1290,clear,56.7341,0,medium
1095,clear,50.1399,0,medium
591,clear,85.7856,0,low
122,clear,91.8001,0,low
1426,clear,58.5462,0,high
998,clear,72.8114,0,medium
109,fog,74.7164,0,low
1318,fog,34.8538,0,medium
1618,clear,48.6786,0,high
479,fog,55.4436,0,low
1914,clear,37.9211,0,high
1429,clear,64.3018,0,high
678,clear,72.8883,0,medium
653,rain,70.3879,0,medium
576,clear,85.6172,0,low
1808,clear,51.1296,0,high
1181,clear,65.4958,0,medium
1197,rain,53.0473,0,medium
153,clear,97.5881,0,low
762,clear,78.9781,0,medium
1025,clear,67.3654,0,medium
972,clear,71.6314,0,medium
225,rain,80.5305,0,low
1326,rain,46.9856,0,medium
1519,clear,63.4478,0,high
548,clear,87.7228,0,low
556,clear,83.1246,0,low
1191,clear,58.4019,0,medium
134,clear,100.6774,0,low
926,clear,81.1843,0,medium
109,rain,82.1661,0,low
851,clear,77.847,0,medium
1297,clear,65.7076,0,medium
389,rain,74.7888,0,low
1799,clear,40.0308,0,high
1105,clear,61.2754,0,medium
886,clear,74.9305,0,medium
1517,rain,35.492,0,high
679,fog,55.6395,0,medium
280,clear,90.2387,0,low
545,clear,86.098,0,low
1352,clear,62.6853,0,medium
1613,clear,58.8751,0,high
311,clear,91.1894,0,low
1771,clear,56.1969,0,high
1895,clear,47.8049,0,high
1135,clear,62.475,0,medium
1573,snow,23.6301,1,high
256,clear,104.4787,0,low
1262,clear,61.9058,0,medium
635,clear,84.17,0,medium
571,rain,71.8095,0,low
669,clear,85.3639,0,medium
1138,fog,39.9669,0,medium
1645,clear,49.1606,0,high
644,clear,78.7207,0,medium
1634,clear,51.0289,0,high
1351,clear,61.1957,0,medium
695,clear,78.254,0,medium
1891,clear,37.744,0,high
1622,fog,20.8788,0,high
457,clear,88.8379,0,low
314,snow,58.8282,1,low
1478,rain,38.4985,0,high
1487,fog,27.8665,0,high
492,clear,85.4236,0,low
1128,clear,60.4223,0,medium
1128,fog,38.6098,0,medium
1308,rain,49.093,0,medium
1892,fog,27.7014,0,high
1611,clear,59.7238,0,high
115,clear,95.2615,0,low
1756,clear,57.0701,0,high
976,clear,70.1988,0,medium
266,clear,88.6923,0,low
453,rain,71.8006,0,low
1284,fog,36.5249,0,medium
1456,fog,28.4224,0,high
